Exit-location,Aircraft-type,Final-approach,Exit-angle,Temperature,Time,Windspeed,Visibility,ROT
2086.35,Medium,132,30,34,Day,3,7,64
2086.35,Medium,149,30,34,Day,3,7,55
2086.35,Medium,147,30,34,Day,3,7,65
2086.35,Heavy,138,30,34,Day,3,7,61
2086.35,Medium,146,30,34,Day,3,7,59
1750,Medium,132,30,32,Day,-4,10,52
1750,Medium,145,30,32,Day,-4,10,60
2086.35,Heavy,137,30,32,Day,-4,10,57
1750,Medium,140,30,32,Day,-4,10,56
1750,Medium,143,30,32,Day,-4,10,60
1750,Medium,145,30,28,Day,2,8,55
2086.35,Heavy,145,30,28,Day,2,8,58
1750,Medium,149,30,28,Day,2,8,55
1750,Medium,146,30,28,Day,2,8,53
2086.35,Heavy,140,30,28,Day,2,8,62
1750,Light,99,30,34,Day,0,9,58
1750,Light,101,30,34,Day,0,9,48
1750,Medium,137,30,34,Day,0,9,54
1750,Medium,145,30,34,Day,0,9,56
1750,Medium,148,30,34,Day,0,9,56
2086.35,Heavy,156,30,28,Day,8,8,56
2086.35,Heavy,154,30,28,Day,8,8,63
1750,Light,97,30,28,Day,8,8,52
2086.35,Medium,135,30,28,Day,8,8,60
2086.35,Heavy,155,30,28,Day,8,8,65
2086.35,Heavy,144,30,27,Day,-5,7,55
2086.35,Medium,141,30,27,Day,-5,7,54
2086.35,Heavy,143,30,27,Day,-5,7,55
2086.35,Heavy,143,30,27,Day,-5,7,64
1750,Light,80,30,27,Day,-5,7,54
2086.35,Heavy,159,30,33,Day,9,9,58
2086.35,Heavy,138,30,33,Day,9,9,65
2086.35,Heavy,137,30,33,Day,9,9,62
2086.35,Light,108,30,33,Day,9,9,65
2086.35,Medium,141,30,33,Day,9,9,64
2086.35,Medium,139,30,28,Day,8,10,54
2086.35,Medium,145,30,28,Day,8,10,57
2086.35,Medium,138,30,28,Day,8,10,54
2086.35,Medium,132,30,28,Day,8,10,60
2086.35,Medium,145,30,28,Day,8,10,63
1750,Light,81,30,24,Day,-6,7,56
2086.35,Medium,141,30,24,Day,-6,7,65
1750,Light,109,30,24,Day,-6,7,59
2086.35,Medium,149,30,24,Day,-6,7,51
1750,Medium,137,30,24,Day,-6,7,62
2086.35,Heavy,155,30,29,Day,-6,9,55
2086.35,Heavy,150,30,29,Day,-6,9,59
1750,Light,92,30,29,Day,-6,9,58
2086.35,Heavy,138,30,29,Day,-6,9,52
1750,Medium,137,30,29,Day,-6,9,53
1750,Medium,143,30,32,Day,1,7,58
1750,Medium,150,30,32,Day,1,7,50
2086.35,Medium,130,30,32,Day,1,7,64
1750,Medium,145,30,32,Day,1,7,52
1750,Medium,147,30,32,Day,1,7,51
1750,Light,109,30,26,Day,-9,9,61
2086.35,Heavy,146,30,26,Day,-9,9,53
1750,Medium,132,30,26,Day,-9,9,52
1750,Light,84,30,26,Day,-9,9,59
2086.35,Heavy,157,30,26,Day,-9,9,52
2086.35,Heavy,157,30,29,Day,-4,9,52
1750,Medium,143,30,29,Day,-4,9,62
2086.35,Heavy,138,30,29,Day,-4,9,56
1750,Medium,132,30,29,Day,-4,9,47
1750,Medium,140,30,29,Day,-4,9,57
2086.35,Heavy,150,30,25,Day,-1,8,56
1750,Medium,130,30,25,Day,-1,8,59
2086.35,Heavy,152,30,25,Day,-1,8,61
1750,Medium,141,30,25,Day,-1,8,57
2086.35,Heavy,135,30,25,Day,-1,8,54
2086.35,Medium,132,30,31,Day,9,9,57
2086.35,Medium,139,30,31,Day,9,9,65
2086.35,Medium,145,30,31,Day,9,9,65
2086.35,Medium,147,30,31,Day,9,9,62
2086.35,Medium,140,30,31,Day,9,9,65
2086.35,Medium,136,30,29,Day,9,7,65
2086.35,Heavy,160,30,29,Day,9,7,64
2086.35,Light,91,30,29,Day,9,7,65
2086.35,Medium,135,30,29,Day,9,7,65
2086.35,Medium,139,30,29,Day,9,7,65
2086.35,Heavy,135,30,27,Day,-7,6,53
2086.35,Medium,136,30,27,Day,-7,6,65
2086.35,Medium,140,30,27,Day,-7,6,61
2086.35,Medium,149,30,27,Day,-7,6,57
2086.35,Medium,145,30,27,Day,-7,6,63
2086.35,Heavy,155,30,26,Day,7,6,56
2086.35,Heavy,149,30,26,Day,7,6,64
1750,Light,78,30,26,Day,7,6,54
2086.35,Medium,138,30,26,Day,7,6,65
2086.35,Medium,150,30,26,Day,7,6,65
1750,Medium,130,30,30,Day,-8,8,63
2086.35,Heavy,157,30,30,Day,-8,8,58
1750,Medium,144,30,30,Day,-8,8,53
1750,Medium,135,30,30,Day,-8,8,51
2086.35,Heavy,155,30,30,Day,-8,8,53
2086.35,Heavy,156,30,31,Day,5,10,56
2086.35,Medium,130,30,31,Day,5,10,55
2086.35,Medium,132,30,31,Day,5,10,65
2086.35,Heavy,152,30,31,Day,5,10,60
2086.35,Heavy,160,30,31,Day,5,10,65
2086.35,Medium,130,30,34,Day,7,6,63
2086.35,Medium,143,30,34,Day,7,6,65
2086.35,Medium,132,30,34,Day,7,6,65
2086.35,Heavy,151,30,34,Day,7,6,65
2086.35,Heavy,150,30,34,Day,7,6,64
2086.35,Heavy,137,30,28,Day,7,8,61
2086.35,Medium,144,30,28,Day,7,8,65
2086.35,Heavy,158,30,28,Day,7,8,65
2086.35,Heavy,157,30,28,Day,7,8,59
2086.35,Medium,130,30,28,Day,7,8,65
1750,Light,83,30,25,Day,-5,9,51
1750,Medium,135,30,25,Day,-5,9,53
1750,Medium,139,30,25,Day,-5,9,50
1750,Medium,133,30,25,Day,-5,9,57
1750,Medium,147,30,25,Day,-5,9,52
2086.35,Medium,146,30,33,Day,7,7,64
2086.35,Medium,147,30,33,Day,7,7,65
2086.35,Medium,134,30,33,Day,7,7,60
1750,Light,75,30,33,Day,7,7,56
2086.35,Medium,149,30,33,Day,7,7,58
1750,Medium,136,30,30,Day,-7,9,57
1750,Medium,143,30,30,Day,-7,9,58
1750,Medium,149,30,30,Day,-7,9,55
2086.35,Heavy,135,30,30,Day,-7,9,55
2086.35,Heavy,135,30,30,Day,-7,9,61
2086.35,Medium,130,30,31,Day,0,7,63
2086.35,Medium,133,30,31,Day,0,7,65
2086.35,Medium,131,30,31,Day,0,7,54
2086.35,Heavy,156,30,31,Day,0,7,59
2086.35,Heavy,150,30,31,Day,0,7,65
1750,Medium,150,30,25,Day,-1,10,54
1750,Medium,146,30,25,Day,-1,10,57
1750,Medium,150,30,25,Day,-1,10,53
1750,Light,83,30,25,Day,-1,10,55
1750,Light,85,30,25,Day,-1,10,60
2086.35,Heavy,157,30,27,Day,-3,8,58
2086.35,Heavy,141,30,27,Day,-3,8,57
1750,Medium,131,30,27,Day,-3,8,56
2086.35,Medium,144,30,27,Day,-3,8,58
2086.35,Medium,146,30,27,Day,-3,8,57
1750,Medium,150,30,32,Day,-9,8,51
1750,Light,108,30,32,Day,-9,8,59
1750,Medium,132,30,32,Day,-9,8,58
1750,Medium,146,30,32,Day,-9,8,57
1750,Light,105,30,32,Day,-9,8,53
2086.35,Medium,144,30,33,Day,5,6,58
2086.35,Medium,147,30,33,Day,5,6,59
2086.35,Medium,147,30,33,Day,5,6,65
2086.35,Light,91,30,33,Day,5,6,61
2086.35,Heavy,136,30,33,Day,5,6,63
2086.35,Heavy,146,30,28,Day,-3,8,60
1750,Medium,134,30,28,Day,-3,8,48
1750,Medium,132,30,28,Day,-3,8,56
1750,Medium,132,30,28,Day,-3,8,52
2086.35,Heavy,153,30,28,Day,-3,8,59
2086.35,Medium,140,30,32,Day,3,10,52
2086.35,Medium,141,30,32,Day,3,10,63
2086.35,Heavy,154,30,32,Day,3,10,62
2086.35,Medium,141,30,32,Day,3,10,65
2086.35,Medium,143,30,32,Day,3,10,60
2086.35,Medium,131,30,33,Day,-2,6,65
1750,Medium,147,30,33,Day,-2,6,57
2086.35,Heavy,146,30,33,Day,-2,6,52
2086.35,Heavy,139,30,33,Day,-2,6,57
1750,Medium,147,30,33,Day,-2,6,64
2086.35,Heavy,154,30,28,Day,-2,9,53
1750,Medium,131,30,28,Day,-2,9,54
1750,Medium,134,30,28,Day,-2,9,50
2086.35,Heavy,135,30,28,Day,-2,9,57
1750,Medium,135,30,28,Day,-2,9,58
2086.35,Medium,132,30,33,Day,7,8,59
2086.35,Medium,144,30,33,Day,7,8,63
2086.35,Medium,140,30,33,Day,7,8,58
2086.35,Heavy,160,30,33,Day,7,8,65
2086.35,Heavy,154,30,33,Day,7,8,55
1750,Medium,142,30,27,Day,-8,9,49
1750,Medium,140,30,27,Day,-8,9,62
1750,Medium,131,30,27,Day,-8,9,54
1750,Medium,131,30,27,Day,-8,9,56
1750,Medium,142,30,27,Day,-8,9,54
2086.35,Medium,130,30,26,Day,4,9,65
2086.35,Heavy,136,30,26,Day,4,9,53
2086.35,Medium,134,30,26,Day,4,9,52
2086.35,Heavy,157,30,26,Day,4,9,65
2086.35,Medium,139,30,26,Day,4,9,61
2086.35,Medium,144,30,31,Day,5,8,55
2086.35,Medium,138,30,31,Day,5,8,61
2086.35,Heavy,139,30,31,Day,5,8,53
2086.35,Medium,137,30,31,Day,5,8,64
1750,Light,78,30,31,Day,5,8,62
2086.35,Heavy,155,30,31,Day,-2,7,51
2086.35,Medium,133,30,31,Day,-2,7,65
1750,Light,88,30,31,Day,-2,7,57
1750,Medium,150,30,31,Day,-2,7,56
1750,Medium,142,30,31,Day,-2,7,63
2086.35,Heavy,146,30,25,Day,-5,9,51
1750,Medium,141,30,25,Day,-5,9,49
1750,Medium,146,30,25,Day,-5,9,48
1750,Medium,135,30,25,Day,-5,9,50
1750,Medium,143,30,25,Day,-5,9,50
2086.35,Medium,148,30,33,Day,-9,6,61
1750,Light,95,30,33,Day,-9,6,63
1750,Medium,139,30,33,Day,-9,6,55
1750,Medium,133,30,33,Day,-9,6,63
1750,Light,83,30,33,Day,-9,6,54
2086.35,Medium,149,30,26,Day,8,8,60
2086.35,Medium,141,30,26,Day,8,8,64
2086.35,Medium,136,30,26,Day,8,8,59
2086.35,Heavy,145,30,26,Day,8,8,61
2086.35,Medium,142,30,26,Day,8,8,63
2086.35,Medium,141,30,32,Day,9,6,62
2086.35,Heavy,153,30,32,Day,9,6,61
2086.35,Medium,135,30,32,Day,9,6,65
2086.35,Heavy,151,30,32,Day,9,6,64
2086.35,Heavy,146,30,32,Day,9,6,65
1750,Medium,149,30,24,Day,-5,9,47
1750,Medium,133,30,24,Day,-5,9,58
1750,Medium,133,30,24,Day,-5,9,57
2086.35,Heavy,147,30,24,Day,-5,9,55
2086.35,Heavy,148,30,24,Day,-5,9,51
1750,Medium,144,30,32,Day,-9,9,60
2086.35,Heavy,145,30,32,Day,-9,9,62
1750,Medium,149,30,32,Day,-9,9,45
1750,Medium,139,30,32,Day,-9,9,51
1750,Medium,132,30,32,Day,-9,9,61
1750,Medium,132,30,32,Day,-7,6,61
2086.35,Medium,150,30,32,Day,-7,6,58
1750,Medium,132,30,32,Day,-7,6,58
2086.35,Medium,149,30,32,Day,-7,6,55
2086.35,Medium,135,30,32,Day,-7,6,65
1750,Light,78,30,32,Day,-8,9,53
1750,Light,85,30,32,Day,-8,9,58
2086.35,Heavy,150,30,32,Day,-8,9,52
2086.35,Heavy,146,30,32,Day,-8,9,58
2086.35,Heavy,155,30,32,Day,-8,9,61
2086.35,Heavy,150,30,31,Day,6,8,60
2086.35,Heavy,145,30,31,Day,6,8,65
1750,Light,97,30,31,Day,6,8,55
2086.35,Medium,150,30,31,Day,6,8,64
2086.35,Heavy,145,30,31,Day,6,8,60
2086.35,Medium,133,30,29,Day,7,9,58
2086.35,Medium,138,30,29,Day,7,9,65
2086.35,Medium,147,30,29,Day,7,9,63
2086.35,Medium,134,30,29,Day,7,9,64
2086.35,Medium,149,30,29,Day,7,9,65
2086.35,Medium,142,30,31,Day,-7,6,57
2086.35,Medium,142,30,31,Day,-7,6,59
2086.35,Heavy,143,30,31,Day,-7,6,52
2086.35,Medium,149,30,31,Day,-7,6,60
1750,Medium,130,30,31,Day,-7,6,59
2086.35,Medium,136,30,27,Day,5,6,63
2086.35,Medium,138,30,27,Day,5,6,64
2086.35,Medium,140,30,27,Day,5,6,65
2086.35,Medium,139,30,27,Day,5,6,64
2086.35,Medium,133,30,27,Day,5,6,63
2086.35,Heavy,140,30,32,Day,-6,8,63
2086.35,Heavy,137,30,32,Day,-6,8,60
1750,Medium,142,30,32,Day,-6,8,63
2086.35,Heavy,144,30,32,Day,-6,8,59
1750,Medium,141,30,32,Day,-6,8,48
2086.35,Heavy,150,30,30,Day,-3,6,63
2086.35,Medium,144,30,30,Day,-3,6,64
2086.35,Heavy,149,30,30,Day,-3,6,60
2086.35,Medium,143,30,30,Day,-3,6,61
2086.35,Medium,142,30,30,Day,-3,6,62
1750,Light,98,30,29,Day,2,7,57
1750,Medium,142,30,29,Day,2,7,62
2086.35,Heavy,143,30,29,Day,2,7,62
2086.35,Medium,135,30,29,Day,2,7,62
2086.35,Heavy,155,30,29,Day,2,7,62
2086.35,Medium,137,30,29,Day,4,9,61
2086.35,Medium,141,30,29,Day,4,9,54
2086.35,Heavy,140,30,29,Day,4,9,59
2086.35,Heavy,146,30,29,Day,4,9,59
2086.35,Medium,141,30,29,Day,4,9,57
2086.35,Medium,143,30,30,Day,7,6,61
2086.35,Medium,141,30,30,Day,7,6,65
2086.35,Medium,137,30,30,Day,7,6,64
2086.35,Light,109,30,30,Day,7,6,65
2086.35,Medium,140,30,30,Day,7,6,64
1750,Medium,146,30,24,Day,-9,9,48
1750,Medium,145,30,24,Day,-9,9,50
1750,Medium,141,30,24,Day,-9,9,51
1750,Medium,148,30,24,Day,-9,9,49
1750,Light,79,30,24,Day,-9,9,61
2086.35,Medium,149,30,25,Day,-6,6,56
2086.35,Medium,147,30,25,Day,-6,6,64
2086.35,Heavy,148,30,25,Day,-6,6,52
1750,Light,101,30,25,Day,-6,6,56
2086.35,Medium,140,30,25,Day,-6,6,61
2086.35,Medium,135,30,26,Day,-4,6,55
2086.35,Heavy,155,30,26,Day,-4,6,65
2086.35,Medium,135,30,26,Day,-4,6,62
2086.35,Medium,136,30,26,Day,-4,6,65
2086.35,Heavy,148,30,26,Day,-4,6,62
2086.35,Medium,147,30,25,Day,-4,8,57
1750,Medium,138,30,25,Day,-4,8,56
2086.35,Heavy,147,30,25,Day,-4,8,58
2086.35,Heavy,136,30,25,Day,-4,8,57
1750,Medium,132,30,25,Day,-4,8,64
2086.35,Medium,131,30,28,Day,9,9,65
2086.35,Medium,131,30,28,Day,9,9,64
2086.35,Medium,148,30,28,Day,9,9,55
2086.35,Medium,147,30,28,Day,9,9,61
2086.35,Medium,147,30,28,Day,9,9,54
2086.35,Heavy,136,30,31,Day,5,6,63
1750,Light,77,30,31,Day,5,6,65
2086.35,Medium,135,30,31,Day,5,6,61
2086.35,Medium,141,30,31,Day,5,6,60
2086.35,Medium,137,30,31,Day,5,6,62
2086.35,Medium,140,30,31,Day,-3,7,65
2086.35,Medium,133,30,31,Day,-3,7,64
2086.35,Medium,145,30,31,Day,-3,7,61
2086.35,Medium,136,30,31,Day,-3,7,65
2086.35,Heavy,136,30,31,Day,-3,7,56
2086.35,Medium,145,30,29,Day,9,10,65
1750,Light,107,30,29,Day,9,10,58
2086.35,Heavy,135,30,29,Day,9,10,65
2086.35,Medium,139,30,29,Day,9,10,60
2086.35,Heavy,156,30,29,Day,9,10,55
1750,Medium,144,30,33,Day,0,10,58
2086.35,Heavy,157,30,33,Day,0,10,53
1750,Medium,138,30,33,Day,0,10,62
1750,Medium,137,30,33,Day,0,10,53
1750,Medium,144,30,33,Day,0,10,54
2086.35,Medium,133,30,30,Day,0,8,58
2086.35,Medium,135,30,30,Day,0,8,62
2086.35,Heavy,150,30,30,Day,0,8,54
1750,Medium,144,30,30,Day,0,8,51
1750,Light,79,30,30,Day,0,8,58
1750,Medium,140,30,24,Day,-1,8,62
1750,Medium,137,30,24,Day,-1,8,63
2086.35,Heavy,148,30,24,Day,-1,8,64
2086.35,Heavy,159,30,24,Day,-1,8,58
2086.35,Medium,131,30,24,Day,-1,8,58
2086.35,Heavy,160,30,32,Day,-7,7,57
1750,Light,91,30,32,Day,-7,7,48
2086.35,Medium,146,30,32,Day,-7,7,63
1750,Medium,138,30,32,Day,-7,7,58
1750,Medium,136,30,32,Day,-7,7,55
1750,Light,102,30,30,Day,8,9,57
2086.35,Heavy,152,30,30,Day,8,9,58
2086.35,Medium,133,30,30,Day,8,9,54
2086.35,Medium,144,30,30,Day,8,9,59
2086.35,Medium,145,30,30,Day,8,9,59
2086.35,Heavy,145,30,30,Day,-9,8,50
1750,Medium,149,30,30,Day,-9,8,49
1750,Medium,143,30,30,Day,-9,8,52
1750,Medium,137,30,30,Day,-9,8,54
1750,Medium,130,30,30,Day,-9,8,58
2086.35,Heavy,152,30,30,Day,-6,7,60
1750,Medium,134,30,30,Day,-6,7,52
2086.35,Medium,145,30,30,Day,-6,7,57
2086.35,Heavy,148,30,30,Day,-6,7,58
2086.35,Heavy,147,30,30,Day,-6,7,55
1750,Light,80,30,30,Day,-5,6,53
2086.35,Medium,144,30,30,Day,-5,6,62
2086.35,Heavy,139,30,30,Day,-5,6,54
2086.35,Medium,138,30,30,Day,-5,6,63
2086.35,Heavy,156,30,30,Day,-5,6,58
2086.35,Medium,149,30,24,Day,-4,6,50
2086.35,Heavy,160,30,24,Day,-4,6,61
2086.35,Heavy,159,30,24,Day,-4,6,52
2086.35,Medium,141,30,24,Day,-4,6,65
2086.35,Medium,134,30,24,Day,-4,6,61
1750,Medium,147,30,30,Day,-7,10,53
2086.35,Heavy,155,30,30,Day,-7,10,59
2086.35,Heavy,160,30,30,Day,-7,10,62
1750,Medium,143,30,30,Day,-7,10,58
1750,Medium,132,30,30,Day,-7,10,56
1750,Medium,140,30,32,Day,-9,8,60
1750,Medium,139,30,32,Day,-9,8,54
2086.35,Heavy,156,30,32,Day,-9,8,58
1750,Medium,138,30,32,Day,-9,8,55
1750,Medium,136,30,32,Day,-9,8,63
2086.35,Medium,131,30,27,Day,3,8,60
2086.35,Medium,147,30,27,Day,3,8,60
2086.35,Medium,145,30,27,Day,3,8,61
2086.35,Heavy,136,30,27,Day,3,8,58
2086.35,Heavy,146,30,27,Day,3,8,61
2086.35,Medium,140,30,30,Day,9,8,61
2086.35,Heavy,147,30,30,Day,9,8,65
2086.35,Heavy,158,30,30,Day,9,8,65
2086.35,Medium,133,30,30,Day,9,8,56
2086.35,Medium,136,30,30,Day,9,8,62
2086.35,Heavy,139,30,24,Day,-7,9,51
2086.35,Heavy,141,30,24,Day,-7,9,62
1750,Light,107,30,24,Day,-7,9,56
1750,Medium,149,30,24,Day,-7,9,52
2086.35,Heavy,136,30,24,Day,-7,9,63
2086.35,Medium,143,30,27,Day,-4,6,64
2086.35,Medium,134,30,27,Day,-4,6,65
1750,Light,81,30,27,Day,-4,6,63
2086.35,Heavy,142,30,27,Day,-4,6,63
2086.35,Medium,134,30,27,Day,-4,6,55
1750,Medium,140,30,28,Day,0,6,64
2086.35,Medium,150,30,28,Day,0,6,62
1750,Medium,142,30,28,Day,0,6,64
1750,Light,101,30,28,Day,0,6,65
2086.35,Heavy,147,30,28,Day,0,6,63
2086.35,Heavy,147,30,26,Night,-12,10,56
2086.35,Medium,141,30,26,Night,-12,10,52
2086.35,Heavy,153,30,26,Night,-12,10,59
2086.35,Medium,143,30,26,Night,-12,10,57
2086.35,Medium,152,30,26,Night,-12,10,55
2086.35,Heavy,148,30,26,Night,-12,10,69
1750,Medium,134,30,26,Night,-12,10,51
2086.35,Medium,138,30,26,Night,-12,10,49
2086.35,Medium,132,30,26,Night,-12,10,54
1750,Heavy,154,30,26,Night,-8,10,67
1750,Medium,131,30,26,Night,-8,10,56
1750,Medium,132,30,26,Night,-8,10,60
2086.35,Medium,134,30,26,Night,-8,10,53
1750,Medium,137,30,26,Night,-8,10,48
2086.35,Medium,142,30,26,Night,-8,10,61
2086.35,Heavy,149,30,26,Night,-8,10,58
2086.35,Heavy,138,30,26,Night,-6,10,55
2086.35,Medium,142,30,26,Night,-6,10,49
2086.35,Heavy,140,30,26,Night,-6,10,64
2086.35,Heavy,137,30,26,Night,-5,10,69
1750,Medium,127,30,26,Night,-6,10,50
1750,Medium,132,30,29,Night,-7,10,47
1750,Heavy,144,30,29,Night,-7,10,52
2086.35,Medium,146,30,29,Night,-7,10,52
2086.35,Heavy,147,30,29,Night,-7,10,53
1750,Medium,137,30,26,Night,-9,5,55
2086.35,Heavy,138,30,26,Night,-9,5,60
1750,Medium,129,30,26,Night,-9,5,52
2086.35,Heavy,144,30,26,Night,-9,5,57
2086.35,Heavy,144,30,26,Night,-9,5,67
1750,Medium,133,30,26,Night,-9,5,48
1750,Heavy,131,30,26,Night,-9,5,53
2086.35,Medium,138,30,24,Night,-11,3.2,49
2086.35,Medium,141,30,24,Night,-11,3.2,62
2086.35,Medium,150,30,24,Night,-11,3.2,69
1750,Medium,146,30,24,Night,-11,3.2,48
2086.35,Medium,158,30,24,Night,-11,3.2,55
1750,Medium,136,30,24,Night,-11,3.2,58
1750,Medium,137,30,24,Night,-11,3.2,54
2086.35,Heavy,131,30,25,Night,-6,6,75
2086.35,Medium,133,30,25,Night,-6,6,59
2086.35,Medium,142,30,25,Night,-6,6,57
2086.35,Medium,138,30,25,Night,-6,6,56
2086.35,Medium,140,30,25,Night,-6,6,53
2086.35,Medium,139,30,25,Night,-6,6,49
2086.35,Medium,129,30,25,Night,-6,4,52
2086.35,Medium,130,30,25,Night,-6,4,65
2086.35,Medium,137,30,25,Night,-6,4,55
2086.35,Medium,141,30,25,Night,-6,4,56
2086.35,Heavy,138,30,25,Night,-6,4,58
2086.35,Medium,132,30,25,Night,-6,4,51
2086.35,Heavy,131,30,25,Night,-6,6,77
2086.35,Medium,133,30,25,Night,-6,6,59
2086.35,Medium,143,30,25,Night,-6,6,56
2086.35,Medium,138,30,25,Night,-6,6,55
2086.35,Medium,140,30,25,Night,-6,6,53
2086.35,Medium,136,30,25,Night,-6,6,52
2086.35,Heavy,136,30,25,Night,-6,6,60
2086.35,Medium,141,30,25,Night,-6,4,57
2086.35,Medium,131,30,25,Night,-6,4,67
1750,Medium,128,30,25,Night,-6,4,52
1750,Medium,127,30,25,Night,-6,4,50
1750,Medium,137,30,25,Night,-6,4,52
2086.35,Heavy,139,30,26,Night,-6,10,66
2086.35,Heavy,141,30,26,Night,-6,10,63
1750,Medium,140,30,26,Night,-6,10,55
2086.35,Medium,135,30,26,Night,-6,10,59
2086.35,Medium,123,30,26,Night,-6,10,61
2086.35,Medium,132,30,26,Night,-6,10,60
1750,Light,50,30,26,Night,-6,10,50
2086.35,Heavy,143,30,26,Night,-6,10,54
1750,Medium,136,30,24,Night,-12,10,52
1750,Medium,134,30,24,Night,-12,10,54
1750,Medium,136,30,24,Night,-12,10,57
2086.35,Heavy,137,30,24,Night,-12,10,60
1750,Medium,135,30,24,Night,-12,10,56
1750,Medium,140,30,25,Night,-8,10,67
1750,Medium,144,30,25,Night,-8,10,61
1750,Light,99,30,25,Night,-8,10,60
2086.35,Heavy,141,30,25,Night,-8,10,60
1750,Light,96,30,25,Night,-8,10,47
2086.35,Heavy,147,30,26,Night,-8,9,59
1750,Medium,134,30,26,Night,-8,9,55
1750,Light,89,30,26,Night,-8,9,56
1750,Medium,139,30,26,Night,-8,9,61
2086.35,Heavy,146,30,26,Night,-8,9,56
1750,Medium,139,30,26,Night,-5,9,52
2086.35,Heavy,153,30,26,Night,-5,9,57
2086.35,Heavy,145,30,26,Night,-5,9,57
2086.35,Heavy,155,30,26,Night,-5,9,56
1750,Medium,143,30,26,Night,-5,9,56
2086.35,Heavy,140,30,29,Night,-6,8,63
2086.35,Heavy,145,30,29,Night,-6,8,58
1750,Medium,134,30,29,Night,-6,8,57
1750,Medium,139,30,29,Night,-6,8,61
1750,Medium,140,30,29,Night,-6,8,49
2086.35,Heavy,146,30,29,Night,-4,9,63
2086.35,Heavy,152,30,29,Night,-4,9,61
1750,Medium,140,30,29,Night,-4,9,60
2086.35,Heavy,142,30,29,Night,-4,9,58
1750,Light,88,30,29,Night,-4,9,53
2086.35,Medium,142,30,29,Night,-5,9,58
1750,Medium,139,30,29,Night,-5,9,63
1750,Medium,137,30,29,Night,-5,9,64
1750,Medium,136,30,29,Night,-5,9,59
2086.35,Medium,145,30,29,Night,-5,9,67
2086.35,Medium,143,30,31,Night,-1,8,57
2086.35,Medium,147,30,31,Night,-1,8,61
1750,Light,94,30,31,Night,-1,8,55
2086.35,Medium,149,30,31,Night,-1,8,62
2086.35,Medium,150,30,31,Night,-1,8,65
1750,Medium,137,30,31,Night,-1,8,60
2086.35,Medium,148,30,31,Night,-1,8,57
2086.35,Medium,140,30,31,Night,-1,8,59
1750,Medium,137,30,31,Night,-1,8,52
2086.35,Heavy,152,30,31,Night,-1,8,63
2086.35,Medium,147,30,32,Night,2,7,56
2086.35,Medium,140,30,32,Night,2,7,61
2086.35,Heavy,146,30,32,Night,2,7,63
2086.35,Light,101,30,32,Night,2,7,62
2086.35,Medium,149,30,32,Night,2,7,67
2086.35,Medium,149,30,34,Night,2,7,55
2086.35,Heavy,157,30,34,Night,2,7,64
2086.35,Medium,146,30,34,Night,2,7,65
2086.35,Heavy,158,30,34,Night,2,7,58
2086.35,Medium,146,30,34,Night,2,7,62
2086.35,Heavy,154,30,34,Night,2,7,63
2086.35,Heavy,159,30,34,Night,2,7,53
2086.35,Medium,142,30,34,Night,2,7,51
2086.35,Medium,142,30,34,Night,2,7,53
2086.35,Medium,144,30,34,Night,2,7,61
1750,Medium,134,30,25,Night,-10,9,56
1750,Medium,135,30,25,Night,-10,9,57
1750,Medium,143,30,25,Night,-10,9,56
2086.35,Heavy,144,30,25,Night,-10,9,56
1750,Medium,132,30,25,Night,-10,9,54
1750,Medium,136,30,26,Night,-9,9,51
2086.35,Heavy,142,30,26,Night,-9,9,63
1750,Medium,133,30,26,Night,-9,9,68
2086.35,Heavy,141,30,26,Night,-9,9,60
1750,Medium,138,30,26,Night,-9,9,52
1750,Medium,133,30,25,Night,-9,10,56
1750,Medium,138,30,25,Night,-9,10,58
1750,Medium,142,30,25,Night,-9,10,53
1750,Light,83,30,25,Night,-9,10,63
1750,Medium,137,30,25,Night,-9,10,56
1750,Medium,139,30,27,Night,-7,9,54
2086.35,Medium,145,30,27,Night,-7,9,63
2086.35,Heavy,154,30,27,Night,-7,9,59
1750,Medium,134,30,27,Night,-7,9,62
1750,Medium,139,30,27,Night,-7,9,68
2086.35,Light,101,30,28,Night,-4,7,58
2086.35,Medium,144,30,28,Night,-4,7,57
2086.35,Medium,145,30,28,Night,-4,7,65
1750,Light,95,30,28,Night,-4,7,59
2086.35,Heavy,151,30,28,Night,-4,7,65
1750,Medium,137,30,28,Night,-5,9,62
2086.35,Heavy,153,30,28,Night,-5,9,64
2086.35,Medium,146,30,28,Night,-5,9,66
1750,Light,90,30,28,Night,-5,9,65
2086.35,Medium,143,30,28,Night,-5,9,59
2086.35,Medium,142,30,28,Night,-2,7,48
2086.35,Medium,148,30,28,Night,-2,7,65
2086.35,Medium,144,30,28,Night,-2,7,70
2086.35,Heavy,153,30,28,Night,-2,7,55
2086.35,Medium,139,30,28,Night,-2,7,54
2086.35,Light,101,30,30,Night,-2,9,64
2086.35,Heavy,158,30,30,Night,-2,9,64
1750,Medium,141,30,30,Night,-2,9,59
2086.35,Heavy,158,30,30,Night,-2,9,63
2086.35,Medium,144,30,30,Night,-2,9,53
2086.35,Medium,144,30,31,Night,1,9,60
2086.35,Medium,147,30,31,Night,1,9,58
2086.35,Medium,148,30,31,Night,1,9,64
2086.35,Medium,140,30,31,Night,1,9,54
2086.35,Medium,143,30,31,Night,1,9,66
2086.35,Medium,147,30,31,Night,-1,9,63
